CT_GLDAS,RCP45_SSP2,RCP85_SSP2,RCP85_SSP3,GLOWASIS,Hoekstra,,,
41437616,14270264,14472150,14500404.55,50012962.34,25356404.79,,,
684028.5,239,238.9351364,289.4229545,1712332.249,43897.18114,,,
3711373,221918,221917.5,221265.5455,10736269.95,659367.6597,,,
201485104,191442682,194177454.5,194209909.1,28366336.82,220915208.1,,,
686014464,373440136,375858954.5,376809681.8,1071715576,395847080.5,,,
14973765,2030977,2032752.273,2037171.818,21200000.76,4866311.313,,,
12443.52539,0,0,0,32946.7766,33901.28938,,,
28793692,12720273,12811050,12780409.09,69165443.42,11949243.06,,,
622041600,494075591,500328818.2,500275363.6,666214477.5,699502809.3,,,
67303960,37920845,37997018.18,38251309.09,87100624.08,45272613.73,,,
138105872,125473091,125549454.5,125345181.8,350973632.8,91291651.09,,,
85032584,47086582,47144427.27,47303454.55,144065368.7,51138460.69,,,
338188576,334831636,334986272.7,334841181.8,946127868.7,230035467.1,,,
139742480,132832636,132894681.8,132862227.3,322661956.8,98258252.97,,,
16363779,10322741,10325127.27,10346795.45,35739818.57,11152810.82,,,
68079304,16853264,16855459.09,16900227.27,33821823.12,20762883.39,,,
53098908,22979727,22983640.91,22994236.36,42518859.86,22586926.38,,,
11646.88477,227,227.2371818,227.3479091,27080.04974,28937.55575,,,
4766.251953,0,0,0,4445.151892,20145.39419,,,
575256.9375,55585,54513.23182,54430.66364,130660.6382,21177.51153,,,
85401144,45784009,45806727.27,45997636.36,150643173.2,53932045.04,,,
123541088,126259636,127299136.4,127355454.5,178675781.3,153281550.1,,,
12293.05078,1250,1249.958182,1243.238182,66894.95593,21275.15557,,,
3909571584,3839649545,3841463182,3841596818,5442904785,5506135156,,,
21782070,20528073,20539813.64,20562913.64,202737396.2,20593611.26,,,
7142744.5,4232980,4233800.455,4274025,19010944.37,6119338.578,,,
2320344,754466,754646.4545,754720.9091,0,1168366.088,,,
143282672,118681500,118713954.5,119198863.6,234173324.6,107847711.3,,,
733282.6875,45036,45036.02727,45009.68182,2261047.84,139517.8593,,,
99052776,68250286,68256490.91,68456563.64,106248519.9,46397603.86,,,
76342024,90645259,90653468.18,90781472.73,283236755.4,71117763.31,,,
37802464,32206650,32207700,32098118.18,183237411.5,17934813.19,,,
102518888,107355818,107363454.5,107220272.7,385744903.6,94494102.63,,,
128499640,100319864,100339909.1,100850590.9,318830322.3,78197097.01,,,
768736.8125,0,0,0,33576.1942,16708.39712,,,
0,0,0,0,15581.82761,553.3088462,,,
4.899300098,1286,1286.154545,1277.210455,47082.23417,12529.32488,,,
18012.36523,2716,2715.729545,2717.046818,0,21693.24036,,,
63679.30859,25311,25310.53636,26641.45909,0,7100.843927,,,
4595791.5,1416584,1416593.182,1415800.909,15123042.11,4046265.212,,,
91660608,39568105,40358754.55,40402090.91,64981437.68,32345994.35,,,
59046180,6256960,6344472.273,6337876.364,60954696.66,8742389.469,,,
0,0,0,0,4260.524176,4.750890177,,,
68729.83594,37971,37970.86364,38175.13636,0,501232.5725,,,
439280448,540771000,544108090.9,544263681.8,590247436.5,936582010.6,,,
7274851,6890701,6835375.909,6840244.091,16347591.4,6487421.026,,,
33397392,26982709,27058977.27,27016595.45,80394699.1,17913861.61,,,
360053664,160405636,160923000,161365909.1,921349304.2,210248270.6,,,
32009310,24175009,23744604.55,23781545.45,60870174.41,63242846.24,,,
144749344,81703841,80941063.64,81450504.55,183786285.4,121429926.3,,,
329853056,335421545,335195318.2,332725909.1,797028381.3,98410094.96,,,
3931436.75,2619244,2640291.818,2678196.818,16827606.2,1812769.911,,,
118885.9219,98611,98611.22727,99918.95455,1197688.103,186179.6374,,,
0,0,0,0,2571.398858,0,,,
0,0,0,0,0,0,,,
250158.4844,166811,166810.6364,167310.8182,840043.1871,226383.7727,,,
221006272,181561227,184598590.9,184611954.5,228118866,306542990.9,,,
519000608,446130682,438937227.3,438929590.9,538117126.5,169364996.5,,,
269389632,92397232,92246700,93601581.82,226521270.8,65786659.68,,,
2060099.25,632279,632281.3636,644186.4545,10198235.51,1153084.123,,,
702601344,559283455,566677363.6,566761363.6,1073013306,815390399.5,,,
14087589,7285024,7284279.545,7307914.091,39846546.17,7855447.695,,,
0,0,0,0,535.2763692,8110.365875,,,
5142925,2619664,2628121.364,2659497.273,7798054.218,2606424.945,,,
114285968,110473364,111999681.8,112004454.5,330659790,251552670.6,,,
584541184,523952864,531054681.8,531129136.4,550932983.4,873062117.8,,,
196505552,161650364,161940545.5,162125727.3,366322052,125366713.2,,,
985804.4375,294007,294042,298585.6364,2837326.288,540966.8624,,,
313212480,325162091,328737818.2,328845681.8,355535278.3,428288486.3,,,
229313.7813,35920,35919.92727,35853.77727,1032086.015,99558.67295,,,
10566299,2092488,2093432.727,2111683.636,12866033.55,3053144.851,,,
175790880,56494582,57595459.09,57600709.09,205543136.6,112535980.9,,,
9057193,1699330,1702785,1718515.909,13624611.85,3990422.95,,,
32166492,24024095,24322581.82,24352172.73,28471635.82,36735331.06,,,
1563358,949902,949880.5909,958268.1818,6881772.041,1711294.683,,,
114804128,52166768,52550209.09,52434900,194084549,133264810.4,,,
11783423,2637495,2644243.636,2650114.091,17615497.59,6627956.017,,,
36175832,10785027,11012400,11051727.27,28518482.21,21601779.13,,,
0,0,0,0,0,0,,,
0,0,0,0,28463.99322,15128.99629,,,
0,0,0,0,3.47E-08,147.8314568,,,
8814587,1422235,1423666.364,1421385,12645762.44,2218875.363,,,
0,30,30.10197273,30.11524091,184781.5514,278.6785422,,,
78970.11719,15655,15654.73636,15537.23182,386243.0155,73531.44372,,,
9792110,446125,446124.9545,447413.5909,6692076.683,981871.9221,,,
2571401.75,898651,898651.0909,904196.0455,12459589,1844154.834,,,
76674464,60960709,61063990.91,61032586.36,1215481079,65153968.9,,,
54211388,35772736,35861031.82,36090027.27,33660469.06,24844642.26,,,
12263246,48901936,48906327.27,48632372.73,0,26306554.89,,,
195925424,169133045,166486090.9,166476545.5,115216064.5,174385448,,,
67399576,61536873,60165859.09,60190677.27,112276474,108765768.2,,,
826385664,666479864,665258045.5,665805954.5,1037440918,318550939.4,,,
23284540,14003277,14051386.36,14211845.45,22072349.55,10546460.35,,,
19569.67188,6,5.872774091,5.831814545,45421.66367,7738.264279,,,
0,24638,24638.34545,24617.63182,20930.27532,118.0334309,,,
3201564.75,2009900,2011523.182,2097670.909,7791226.387,1469898.458,,,
36064464,7580370,7603040.455,7612328.182,58879661.56,16631168.51,,,
576030592,272805273,276189136.4,276258818.2,720100952.1,489757808.4,,,
13200193,10337536,10176122.73,10187481.82,4310736.179,1663441.572,,,
0,0,0,0,39972.46176,11928.38561,,,
66603.53125,64372,64372.25455,64033.67727,1683398.366,130078.7725,,,
275358816,89342495,90283009.09,90419222.73,241674102.8,98824383.37,,,
7579818,4391711,4365508.636,4369584.545,13620376.59,7589545.328,,,
3935132,700002,700001.5909,699660.8182,17909503.94,1899524.406,,,
1346497280,1095407727,1100170909,1098261818,2561855957,866048323.4,,,
1276060,8134,8133.987273,8131.973182,15838878.63,79024.53309,,,
0,0,0,0,0,82.67035976,,,
0,49990,49989.54545,49940.00455,22487.68695,9288.475134,,,
1074734.75,386716,386715.9545,387541.6364,2090748.31,910337.0288,,,
18890354,4238640,4274931.818,4294671.818,14467631.34,8101908.611,,,
37259548,31047450,30549750,30552709.09,12786596.3,7839122.102,,,
141888112,71367641,71659731.82,71791936.36,110694793.7,60996548.01,,,
997118.1875,133160,133160.0455,133098.9545,5059169.292,567662.5611,,,
1794.35376,0,0,0,7924.355567,8484.851353,,,
222473440,105655773,105723545.5,105624272.7,904243164.1,132680981.8,,,
36883184,19217291,18906013.64,18908304.55,13546548.84,12390319.24,,,
262430.5313,8680,8680.254545,8753.000455,113671.653,11864.4729,,,
116387224,57105586,57311481.82,57351000,195552551.3,57034007.83,,,
392775264,344278773,342434590.9,342490909.1,440622711.2,326899117,,,
573057856,325957227,325494272.7,325892318.2,404775817.9,278856725.2,,,
35548.83984,1238,1237.501364,1235.821364,996.8532249,116.9559695,,,
12304744,2612658,2618633.182,2625162.273,15964561.46,3747535.199,,,
102594920,39696682,40206218.18,40326300,83878227.23,56238691.74,,,
81782184,36282464,36739404.55,36861300,85872169.49,46037093.83,,,
176328832,210118364,207563045.5,207583090.9,167128143.3,140833283.9,,,
63589.50781,7,7.058873182,7.104137727,23712.97404,16446.58123,,,
524422.5625,226006,224074.7727,224128.2273,320358.3062,22470.82767,,,
1881990.125,137097,137096.5909,136914.2727,3640158.892,1227575.962,,,
621322.75,550090,550090.2273,551951.5909,10382557.87,1193672.847,,,
502103072,130578000,134111727.3,134168045.5,395803558.3,231698841.1,,,
158544848,65896473,66225790.91,66414886.36,151025924.7,63660331.23,,,
50142264,41363223,40689600,40690363.64,25064571.38,29144200.86,,,
66151.23438,6296,6295.704545,6281.224091,0,,,,
34293.89844,0,0,0,0,,,,
4291019,4309849,4234125,4234382.727,0,3032635.391,,,
449330.3438,159827,158408.7273,158408.7273,86548.69348,3756.728971,,,
536216.75,76924,76923.85909,76829.35909,1145498.157,168398.6402,,,
11036316,5059778,5124334.091,5122768.636,0,4287478.974,,,
548327488,222349909,224631272.7,225574363.6,510330444.3,194318862.2,,,
93853320,55382536,55769890.91,55949154.55,198909240.7,47411367.51,,,
310838112,69736132,71380718.18,71534495.45,149556594.8,124632383.6,,,
103898360,35708018,35827145.45,36012136.36,95054908.75,46286440.95,,,
110255552,26021673,26103286.36,26263268.18,66849121.09,44970026.86,,,
92407448,22072527,22199768.18,22385522.73,85298812.87,36684362.84,,,
77718296,41965064,41947977.27,42321013.64,63326282.5,42358968.92,,,
86014736,46004700,46137286.36,45965181.82,0,54822414.77,,,
3837229,787204,787167.8182,793073.5909,4536178.589,1137178.559,,,
127690280,67382127,68204659.09,68199122.73,275681945.8,79622969.87,,,
29203.37109,0,0,0,58521.17017,3508.055673,,,
105149.4531,34658,34658.01818,34600.65,475320.3392,59240.96464,,,
326528160,148565455,148745863.6,148685727.3,571276855.5,152961088.6,,,
7772904.5,7416007,7289529.545,7294359.545,6226911.545,4934545.163,,,
0,0,0,0,16468.3722,7622.236249,,,
65383.88281,13313,13313.14091,13332.04091,354302.4361,33680.92303,,,
1299253.75,187317,187317.1364,187269.4091,4520763.874,555951.6097,,,
1065658.75,648318,648301.5,660538.7727,2348414.183,814926.1789,,,
245809360,113990864,115028454.5,115334863.6,313698364.3,124968876.3,,,
551571200,227604682,227478681.8,227447181.8,453131591.8,200313839.8,,,
57248272,58277386,56968227.27,57008509.09,181071914.7,64414457.67,,,
0,0,0,0,2518.479479,0.000590662,,,
0,327,326.8029545,344.0153182,0,,,,
3585978.25,337175,338243.1818,338100,12126072.88,1417454.621,,,
64151552,57770523,55974831.82,56001654.55,88732078.55,92771586.66,,,
61711.88281,33866,33915.57273,35090.52273,0,24134.26534,,,
1124413.375,41373,41351.76818,41516.04545,1207491.636,304364.2702,,,
74802.125,0,0,0,380296.886,17525.67375,,,
0,22143,22142.97273,22127.50909,10583.19304,2731.982604,,,
0,0,0,0,0,0,,,
6274643,1436381,1438605,1437831.818,693844.1396,1770296.602,,,
158883.4531,19792,19791.92727,19771.59545,12207.04895,111211.5648,,,
177912.7188,16312,16312.13182,16284.64091,807491.0045,59015.74575,,,
38419296,17662050,17676463.64,17835109.09,38046218.87,15042568.72,,,
13204.27734,5210,5209.909091,5219.616818,99197.35044,31559.77722,,,
78534.59375,9322,9321.852273,9339.158182,296471.9534,50074.58498,,,
401652672,478508864,481278954.5,481142454.5,1152778320,736494464.8,,,
50597264,68640600,67967072.73,67975472.73,68323898.32,51531497.43,,,
78975096,52471459,52605095.45,52952645.45,277557952.9,51216415.8,,,
14610044,15879723,15639177.27,15661036.36,82500999.45,31319438.23,,,
373842272,260876318,260414318.2,261365045.5,296493286.1,170299121,,,
24927942,23356391,23014377.27,23107922.73,41434780.12,9689439.782,,,
2667103488,1740317727,1734533182,1735153636,2728693848,670202221.5,,,
37573312,60282505,60328800,60125672.73,10269503.59,33912303.93,,,
14130289,6193501,6212363.182,6261111.818,31054285.05,8605195.134,,,
4933666.5,409523,409522.9091,407830.5,35990333.56,1167168.322,,,
5836.047852,50110,50110.29545,50089.10455,120261.7064,105428.8316,,,
37512708,2675390,2692667.727,2725885.909,7397511.005,4834078.31,,,
11721.57617,4579,4579.097727,4580.720455,691764.7123,28146.21519,,,
0,0,0,0,24940.92099,86.76604619,,,
157786816,78110264,78218986.36,78416386.36,385532836.9,93793652.85,,,
20859034,5710339,5709060,5714472.273,35709625.24,13351631.6,,,
475980,5449,5448.564545,5409.256364,0,41222.10095,,,
90814352,34675773,34795759.09,34903527.27,99621475.22,34050144.42,,,
103140.0625,27839,27839.31818,27591.70909,28698.28418,102657.414,,,
3620.165771,0,0,0,84407.62758,2378.507287,,,
58340724,14749445,14828768.18,15035236.36,41920585.63,17668904.37,,,
158994.5313,49944,49943.82273,49564.86818,37029.06147,176684.7776,,,
85268040,41463164,41494568.18,41478436.36,121713020.3,41475934.3,,,
111575672,79848873,81143140.91,81119372.73,101550727.8,78798127.81,,,
2659480832,1226667273,1302897273,1302983182,2477829590,2324244498,,,
8194714.5,3343983,3436306.364,3437375.455,23107879.64,6987727.702,,,
685720832,516705955,520874454.5,520950818.2,1640092773,791984393.6,,,
623067776,352555636,368143363.6,368156727.3,993607727.1,591049506,,,
333191808,289294091,292137681.8,292142454.5,406991119.4,419491443.3,,,
552064896,458262955,465986181.8,465991909.1,840350463.9,607203391.6,,,
599939840,504057273,507943227.3,507948000,851329223.6,729358148.2,,,
861478784,849181773,855415909.1,855448363.6,1665181641,1089366340,,,
208492944,133772864,135895772.7,135961636.4,364765502.9,134477493.6,,,
195137.9688,1031,1031.443636,1025.945455,69870.06217,55617.42991,,,
239502480,102824591,103392545.5,103665545.5,338264587.4,85226316.38,,,
47511932,63461332,63504668.18,63475554.55,85209403.99,42152512.42,,,
1135251584,1273249091,1272905455,1268743636,1172654663,345088702.2,,,
0,0,0,0,16359.15413,3972.932169,,,
26336.1875,7903,7903.073182,7862.295,0,24242.70052,,,
0,0,0,0,0,180.3777211,,,
0,0,0,0,311.4840365,111.9482935,,,
937976.5,335633,335772.8182,334888.9091,12548923.49,662216.4911,,,
0,0,0,0,1427731.872,351.614028,,,
1259957.25,221943,221940.4091,221848.7727,2852041.721,360237.7235,,,
6094.936523,56925,56924.89091,57477.09545,334771.5735,128488.506,,,
2391172,834918,834918,835161.4091,2629801.989,662128.3597,,,
36077764,17713214,17697177.27,17705863.64,48995689.39,18318030.8,,,
545504192,557190136,561307090.9,561356727.3,1275455200,1099776207,,,
76300976,107845500,105492545.5,105517363.6,118330123.9,106090457,,,
1277140096,1306314545,1264161818,1264161818,1695262085,1527848823,,,
5452978.5,5522504,5536573.636,5628505.909,5847207.546,779408.2527,,,
103486640,64351064,64555909.09,65119759.09,139732605,29350737.4,,,
181946.8438,13629,13628.52273,13689.13636,612026.3338,46041.39249,,,
66264656,45630614,45845004.55,45760240.91,301934814.5,88657786.48,,,
17225736,2386936,2397675,2398276.364,14306299.21,3306897.701,,,
803004224,505809818,508607590.9,508874863.6,718508178.7,433569953.1,,,
229256880,98532955,103082318.2,102994500,302797607.4,170059267.8,,,
4261912,1063335,1066303.636,1087408.636,3840959.072,1873833.71,,,
1136641280,602154955,628241727.3,628287545.5,876310607.9,994613460,,,
398707.7813,166511,166510.9091,165270,197468.1914,444061.8795,,,
97226.6875,870,869.5279091,866.1173182,997285.9621,2556.371694,,,
916576.75,157413,161332.5,162934.2273,0,419514.4301,,,
339226144,163533682,173057181.8,173063863.6,147467483.5,273602481.9,,,
8409404,2870137,2921357.727,2936563.636,8869163.513,3674881.955,,,
153850.7188,20221,20221.09091,20107.88182,563.2814718,32796.52045,,,
1329246592,862527273,898256863.6,898285500,1175067139,1230156207,,,
0,185,184.9021364,184.0611818,58742.35928,6782.086335,,,
4161.955566,2482,2482.438636,2468.072727,21701.96548,2276.510631,,,
104093.6797,11438,11438.31818,11321.48182,2884.114161,81558.60484,,,
81508.71094,5131,5131.035,5077.418182,383332.7293,5549.878601,,,
31059.11328,24226,24225.98182,24065.23636,15527.61719,22658.41909,,,
115148.3047,30299,30299.27727,30134.61818,815587.8186,127699.1728,,,
68145.22656,0,0,0,42078.58443,20956.15044,,,
554360.125,10081,10081.43182,10098.51818,2539447.308,21486.56131,,,
14137630,427347,427347.1364,424059.6818,12888235.09,1388412.15,,,
44065104,17202436,17398881.82,17421790.91,25572233.2,23103389.84,,,
1640353024,1006930909,1049417727,1049427273,2463678223,1470302589,,,
48789096,7307733,7550483.182,7578403.636,30177558.9,13816032.31,,,
1807828224,1618689545,1633943182,1633780909,2929498535,2154841252,,,
4785859.5,288467,288467.4545,286521.1364,4946442.604,927425.5127,,,
12783338,1600553,1600324.091,1640682.273,15423614.5,2257630.157,,,
69355392,24765109,24969000,25013481.82,48714187.62,39031933.41,,,
902256640,785121273,789327000,789359454.5,1481877197,934779185.8,,,
138479088,40912582,41084495.45,41105304.55,73712883,70322362.44,,,
5383306.5,789975,785544.1364,788663.5909,18659338,1717091.793,,,
277668512,248780318,252279681.8,252342681.8,214979217.5,244640642.1,,,
28228804,13782682,13780772.73,13942186.36,67822586.06,7582918.254,,,
67703624,30761659,30862745.45,30894531.82,37947383.88,40432929.13,,,
561212800,410124273,416620909.1,416712545.5,452336029.1,362475391.9,,,
1010083456,1059612273,1051995000,1052205000,830786804.2,413401183.6,,,
0,0,0,0,0,63.0205733,,,
79200.84375,0,0,0,54040.59589,20753.11487,,,
0,0,0,0,2728.848485,134.3036692,,,
0,0,0,0,18062.81507,131.7050736,,,
11200650,1803146,1844353.636,1843065,12302450.18,1033693.423,,,
17607294,2022901,2022185.455,2039205,36653228.76,5077812.722,,,
704667.5625,189081,189081.1364,189004.7727,2334285.736,429357.1188,,,
31527572,33315927,33602481.82,33464454.55,7173352.242,30171102.27,,,
291354.625,515056,515055.5455,517340.7273,6046925.068,874049.5612,,,
59577328,10609773,10717350,10781495.45,67606140.14,24629526,,,
1724322560,1569062727,1585929545,1586101364,2335326660,3364876867,,,
28812430,27655950,27684681.82,27836072.73,17406549.45,23389419.53,,,
891093376,1197448636,1174692273,1174720909,1188136108,1072520045,,,
1581032832,1796235000,1748154545,1748173636,2536385742,1993731261,,,
978147648,849555955,851017363.6,851481272.7,982093933.1,470002276.7,,,
39278936,33676936,33831095.45,34021718.18,14358343.12,4423236.628,,,
740369536,493829318,494774318.2,494187272.7,505628906.3,336803145.9,,,
520181.9063,93229,93229.21364,92698.2,1181904.674,301419.3208,,,
221213.1094,67781,67781.31818,67498.2,2602930.546,227699.4898,,,
371777.8438,141490,141490.3636,143664.8182,1590394.378,185343.9428,,,
94191992,122095909,121248272.7,121293136.4,124636619.6,95142549.64,,,
657592448,289709318,295344954.5,295324909.1,698222900.4,430045620.3,,,
526790656,531473727,527847409.1,527554363.6,631929321.3,633329885.2,,,
696266.0625,936313,934219.3636,949433.8636,618627.3098,813786.893,,,
426545.1563,6647,6647.483182,6618.407727,1366459.727,91707.84274,,,
5567985,222915,222871.0909,221697,31400485.99,607538.1141,,,
1195032.125,339233,339233.0455,338835,7204366.684,914504.8113,,,
203958688,204050318,202767409.1,202836136.4,261177917.5,272798312.6,,,
90916240,18381109,18514650,18552831.82,96857635.5,51376232.13,,,
163595088,86215118,86370327.27,86432945.45,111967475.9,128446518.3,,,
0,0,0,0,4713.649862,1648.92102,,,
71096.01563,112270,111531,111535.7727,0,,,,
399194752,526104409,525674863.6,524822454.5,1381282837,392288316.1,,,
505895.5313,661641,658985.7273,661559.1818,12830348.01,415960.3574,,,
44957124,4983596,5109529.091,5111524.091,37150615.69,41104865.37,,,
495283.5313,303761,303760.2273,308792.5909,41369640.35,3294112.349,,,
1076817792,751522227,757535863.6,757609363.6,1276421875,1018972667,,,
7861105.5,839244,837020.8636,835197.6818,21018486.02,1799597.512,,,
360147488,171392455,171962318.2,172446272.7,276627197.3,187950609.9,,,
28429540,2093595,2084899.091,2083744.091,75690620.42,6541903.815,,,
12328944,3954319,3958270.909,3981361.364,22457609.18,4504999.178,,,
9642818,992240,988689.5455,1009145.455,3734354.973,5801127.02,,,
51117692,28273827,28369759.09,28387322.73,10900118.83,26065169.12,,,
242468224,126721636,127763045.5,127811727.3,234499725.3,216097967.8,,,
22328614,32588373,32549045.45,32535872.73,40213100.43,21384170.22,,,
364546.0625,20517,20517.38182,20487.69545,638365.2687,36481.05239,,,
470988.8125,74098,74182.30909,74243.78182,2325644.493,132092.7092,,,
142.0796967,9546,9545.55,9709.827273,0,187.404633,,,
55583056,63849736,63579218.18,63584468.18,46204620.36,57582782.23,,,
260808.7344,24850,24850.15909,24819.42273,851140.0223,73978.67549,,,
16080054,2131013,2113039.091,2112256.364,47442741.39,3108703.691,,,
17267148,5531791,5578430.455,5650279.091,17069950.1,12106024.07,,,
136759888,144695727,144171681.8,144045681.8,239730087.3,114878590.6,,,
9419343,4180031,4151652.273,4154048.182,1038930.774,10497560.57,,,
14879641,7872375,7910938.636,7919033.182,8660409.927,9751362.588,,,
1024582.75,402977,403155.1364,403521.6818,0,682948.8605,,,
8537163,3726460,3696677.727,3706366.364,6044137.001,7835870.337,,,
15151970,5357052,5373441.818,5384409.545,11840850.83,9298015.129,,,
10891600,3827479,3826219.091,3839305.909,9919433.594,7482050.551,,,
94669920,55671955,55862959.09,55890259.09,59591659.55,54953073.36,,,
31249342,18964145,19109427.27,19119163.64,40179595.95,33696519.31,,,
71298896,29366591,29921086.36,29927768.18,35360065.46,37808083.56,,,
5529246,563736,561423.5455,560755.3636,22042118.07,996364.5395,,,
196608.4375,307009,307008.5455,314319.4091,1848190.665,413033.4084,,,
161115616,100181455,101107363.6,101130272.7,182339218.1,85158599.38,,,
33162974,30825900,30656850,30686822.73,85016525.27,31553848.78,,,
92542368,75172555,76118031.82,76122422.73,148961074.8,131137612.3,,,
150968192,99471273,100399090.9,100432500,105092300.4,125643797.4,,,
31396422,25634795,25905218.18,25906459.09,19040338.52,25396680.62,,,
62582520,3385467,3407135.455,3468340.909,23101675.03,54595054.09,,,
109505808,65610205,66347972.73,66352363.64,179389480.6,122733041.3,,,
69493528,59452623,59951086.36,59963590.91,42415138.24,62280994.13,,,
3212359.75,697443,697443.4091,696805.7727,8374966.621,1847415.526,,,
443310080,281311227,283208863.6,283232727.3,486969726.6,448583250.4,,,
79503552,72764045,73294772.73,73320450,86547416.69,84962935.25,,,
248293808,180433909,181130727.3,181142181.8,146765304.6,168380128.8,,,
604880064,492412773,494086090.9,494118545.5,495509185.8,438915927.8,,,
59757.49609,11948,11948.33182,11949,881594.1811,24247.31871,,,
39602400,18777341,18840150,18786313.64,84426544.19,27598226.14,,,
1346834.125,126352,126352.2273,128325.2727,6261937.141,526662.1036,,,
44009012,45201641,45012736.36,45022854.55,2926153.898,31924293.37,,,
128197336,99379636,100341818.2,100351363.6,103511238.1,199579510.4,,,
435232512,470638636,470344636.4,470362772.7,554961547.9,462247225.8,,,
7456884,684010,683545.2273,682345.3636,31749706.27,1962850.426,,,
20320004,4234583,4276926.818,4290605.455,14400234.22,17384372.04,,,
15922563,10761736,10754577.27,10756200,4093773.842,6387753.25,,,
33590.17188,4376,4375.760455,4393.591364,11267.06041,18267.91101,,,
156100.9688,52884,52883.82273,53376.65455,1627946.973,87316.59462,,,
96083648,100632955,99979090.91,100012500,129476318.4,74818965.42,,,
226919184,230593364,232933909.1,232957772.7,266958618.2,341078966.8,,,
2080664.25,505896,505898.5909,504070.6364,5917509.079,1247254.038,,,
9127.063477,170,169.8012273,168.4448182,400.0181798,14102.76736,,,
613748.0625,123932,123928.6364,122850,1081272.483,399995.0034,,,
8102193,10934795,10974218.18,10945009.09,7071647.644,12258498.29,,,
1768057,1593108,1606242.273,1606299.545,0,2085300.56,,,
443183424,346726227,346954363.6,346972500,750703430.2,459159524.7,,,
15288390,10286468,10390895.45,10394618.18,8390693.665,22244950.36,,,
420452256,226418182,226730318.2,226737000,328063385,259609415.8,,,
3613356.25,3095572,3127052.727,3129658.636,3711907.864,6485592.435,,,
105611672,68082095,68724790.91,68770704.55,173379394.5,144669824.7,,,
45417988,44053609,44358013.64,44374527.27,90056884.77,69673933.6,,,
295079616,187974818,191077090.9,191085681.8,388690155,374998350.2,,,
89312.20313,224829,224828.8636,232870.9091,1092871.666,121140.5323,,,
337160928,168907773,171633954.5,171653045.5,497509643.6,335274893.8,,,
174830384,58111486,58503136.36,58505331.82,216485946.7,162206649.2,,,
499507840,302625273,302205272.7,302223409.1,459141815.2,267976097.9,,,
105825.7813,775,775.1949545,758.4751364,0,57265.63308,,,
56481.28516,478,477.7309091,467.4265909,35814.14744,20725.08275,,,
1666.778809,410,410.1977727,401.3500909,3433.436621,2529.964698,,,
2467.610107,678,678.027,663.4033636,0,3862.599807,,,
2618.251953,771,770.8479545,754.2226364,48277.56435,3511.750491,,,
45489.46094,376,376.0851818,367.9734545,0,16647.88215,,,
69527.46094,596,596.3732727,583.5107727,0,42346.6789,,,
13349.94727,3014,3013.824545,2948.82,59106.90129,14828.08303,,,
11514.86621,2920,2920.221818,2857.231364,81047.15496,17675.77042,,,
891231.6875,3529,3528.563182,3510.369545,0,12124.52077,,,
693346.5625,331876,332045.3182,331863.9545,9442027.092,485471.5673,,,
47436.41016,5344,5343.555,5228.284091,36698.03962,34217.55186,,,
57211.93359,585,584.9187273,572.3034545,27188.26942,32449.26195,,,
1847.549072,486,486.402,475.9115455,26580.77516,2408.403633,,,
20203.21484,4562,4562.412273,4508.308636,16421.94018,13399.97686,,,
204357.5,13716,13715.57727,13632.91364,253656.9238,105808.4671,,,
20865.4375,8638,8637.72,8540.079545,428323.6265,52834.25781,,,
5042.127441,602,601.5745909,588.5965909,26337.75026,4919.942252,,,
2663.93042,739,738.8439545,722.9078182,0,3717.156749,,,
271384.3125,2442,2442.357273,2389.675909,43978.54581,180786.6187,,,
56577.39844,706,705.7794545,690.5573182,0,21942.2454,,,
189245.9844,9234,9234.282273,9188.454545,0,181168.6594,,,
11600.3916,1745,1744.727727,1707.080455,0,10166.76385,,,
74320.65625,1078,1078.178182,1056.3,57976.57371,50720.64652,,,
11223.30176,1651,1650.533182,1614.928636,0,10847.37316,,,
443364.2188,4527,4526.721818,4430.37,234386.2802,293654.3802,,,
12996.9873,1672,1672.497273,1636.415455,912.721036,11281.85245,,,
4353.126465,509,509.3101364,498.3233182,154684.6777,3376.97879,,,
124691.0781,1139,1138.801364,1114.240909,462051.8088,100194.902,,,
3255.807129,976,975.5645455,954.5235,4048.518836,5773.01784,,,
18309.29883,5557,5556.628636,5436.775909,277314.0669,30566.41799,,,
356953.5313,3601,3600.545455,3522.883636,179818.9878,275646.1191,,,
13935.96875,2756,2755.992273,2696.552727,386165.9169,15939.58993,,,
5734.10791,1750,1749.796364,1712.053636,13758.95366,9039.828687,,,
49377.30859,428,428.4171818,419.1771818,0,40288.5078,,,
8732.366211,1352,1351.703182,1322.551364,37042.71093,11598.96969,,,
1147351.875,3015400,2979546.818,2979365.455,828559.041,791743.1815,,,
5323150,5257,5256.691364,5145.715909,8831158.638,7716641.681,,,
2330478,2622,2622.231818,2565.675,901392.2215,2535890.491,,,
130112.5313,1260,1259.933182,1232.757273,178016.156,96582.24228,,,
4018.734863,1004,1003.8,982.1509091,58463.49522,6736.963669,,,
325.9407043,92,91.50874091,89.53483636,0,1154.228131,,,
0,25,24.58498636,24.05454545,19512.90295,3747.187964,,,
72076.02344,845,845.0848636,826.8568636,0,49493.15826,,,
1191.528198,321,321.2265,314.2984091,282784.611,2135.52672,,,
3477.39624,1076,1076.011364,1052.806364,14837.23149,6397.268286,,,
0,25,25.24066364,24.69628636,0,422.5572573,,,
