OBJECTID_1,OBJECTID,BasinID,AREA,PERCENTAGE,Unnamed: 0,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080
180,35132,27511,19.641989548318804,1059.1975630150102,27492,68451124225.558624,68497470276.88217,68790690214.31963,68836579548.19621,68821031639.39662,68428073927.94043,68775377656.29817,69970213563.74283,69743189067.42816,69506377479.0279,69665262499.86517,69452886258.1685,70496107565.48251,71660764395.64917,72461615394.55782,72866560988.73889,73477240896.22908,72695929057.11333,72777998004.04327,72240563757.24889,72343441781.70312,72377272384.7472,72533840132.44714,72455622062.35664,73346079054.34628,73380621358.41165,73847580204.06854,74248201664.01913,72726555798.93195,72580068239.28903,72524257053.98357,71494897595.6681,72061216387.56573,71615919924.93631,71377111886.52417,70469066870.96048,70264729952.0668,70248088364.83174,71560214204.34877,71776393938.23282,72213024301.11873,73323650780.5238,74231217569.25667,74249048803.92148,75231177139.11806,75188178668.5227,75727525779.96332,76323339096.04993,76378335916.402,76770402842.4598,76857982793.85068,77800399413.32574,79183862451.52754,79012206199.38919,79786842860.06577,81036452140.35042,81931496305.11122,83549679955.49838,83706285900.09572,82335920935.99066,83159184141.4773,83940296429.75049,83251071969.32945,82447345510.36137,83811214099.52203,83417465267.4337,83703658668.09424,83995690977.1294,84527481998.07962,84816763596.66245,85027523192.25575,85197464798.23866,84716714372.18661,85318104981.07895,85846924465.29022,86594546794.71063,87224490183.66255,87168319180.15346,86321103276.4592,86855272851.31004,87984464042.47845,87549182330.64676,87380256223.72887,87900993184.20116,89044382368.78015,88120355796.99345,88178008417.98329,89270932898.54411,89800605216.38695,90181074283.26317,213009833254.8958
181,682985,581021,73.5096349117791,5514.628818142327,580950,51842351944.68318,51928881461.431465,51928222143.97952,52151423115.154144,51876716836.65034,52265662707.25239,51898873980.92388,51822640413.037254,51650931153.3035,51513638149.62888,51596016431.10821,52160328066.88532,52571458918.59763,52799604637.7498,52096483000.545166,51620561824.53251,51554567594.00156,51006618136.841034,50968210103.18141,50707194555.90484,50656795654.367485,50120812764.074715,49591090646.62527,49224899826.13711,49052451926.478294,48775678054.98348,48324093965.35025,49061067842.95019,49354721274.602486,49669924259.861916,49067323135.92397,48790707572.46062,48503448402.820885,48268240361.06625,47683720200.23141,47836936930.75461,48207219791.189835,47078254910.741776,46481124534.43358,45659894044.597046,45264743716.741905,44705845447.772865,45561808641.84478,45459078481.46712,45944628574.006325,45675696999.94994,45982574696.175896,45906507659.58309,45526736706.263954,45216477156.464966,45142834079.53283,45436645152.1087,45408442382.49323,45179704950.654335,45016756115.052826,44849275367.08328,45008211351.07741,44353746113.0925,45438557481.992805,46064892399.877,45942892941.03126,46260092050.21878,46669885280.18431,46202964604.28437,46563305254.007774,45342917183.60053,44917118977.96352,43608170673.34038,43302961049.59867,43345903967.97939,43602051325.44227,43673245637.38689,42868566395.59855,42628612277.11804,42716472132.118706,43014342547.427895,43070098317.21546,43025021892.63683,43410656924.71241,42586839023.51437,42191199995.45718,43260344157.81901,43278318971.50324,43327035882.01651,43181751911.08757,43123153913.21082,43902463292.10566,43912585660.58124,44850432028.6759,45452949978.81795,98564122676.4374
182,337980,296542,17.05989147974895,1670.5717507303464,296521,67566976481.72635,67535418015.57572,68008050230.50933,68372185766.46963,69010617334.94363,68780350722.15736,68818535263.08267,68163937087.06683,67533150025.737015,67149431711.923546,66850044254.93888,67567181934.10416,67981304926.26114,67704195684.24,69055493469.17892,69730460171.43588,69734399786.31601,70586065540.15558,69478192148.74829,68730006890.14198,68941942170.10233,69631561244.19397,69989335630.86621,69770318129.6709,69535149439.51196,70202595643.3151,70869161095.57506,72501979839.60599,73594604616.1691,74443914045.39337,75270764423.23508,76037307870.70464,76791757409.15823,76433827987.36563,76358011287.88124,75903856808.60054,77195616128.84146,78388758989.7843,78533715118.76898,79671379249.67482,81074369440.94334,81137642743.84749,80591893432.83318,81491564043.24162,82672636464.65746,83689405102.23866,82516740663.36667,82293450375.76013,81766984917.10071,81615456521.49857,81684196825.7566,81673840987.97362,81888498083.12894,81431359691.61423,82506280939.32161,83649630685.55135,83708894395.70741,83268283020.74615,82600681492.09555,82530957087.85323,83199822906.6578,82545163464.57407,83396328254.18494,84055724470.15144,84556624352.44897,84231150494.50513,84185101221.61545,85180217492.16106,85997305010.8981,86007781071.55066,87012102889.52496,87322059968.76598,87261940134.79819,87943008713.19818,88520198758.20473,89143218924.75703,88889268128.69803,88163205040.40616,89325940365.78899,90250858620.18486,90432192442.06523,89635574452.23604,90410349047.01201,90898396416.70326,91344746294.30037,90837912517.13312,90688667563.8202,91261201904.45412,91478928771.71657,92515576813.14346,168560678239.66217
183,14641777,12578484,1111.0569602319308,108924.73873906754,12577328,1846732757067.9084,1846424280911.029,1854748956437.3975,1853624741212.1533,1845829166049.1394,1835414216069.4675,1839590702327.4275,1852383522426.1292,1851814441235.6936,1849603803396.355,1844886105504.63,1841506155336.6309,1835565951619.7712,1835059221621.4316,1832856352309.1926,1845559974653.8645,1854029084072.4763,1856338157777.9094,1849551864499.31,1853530271524.748,1853002861613.3176,1861897676825.4072,1866181810916.8928,1864931530308.2324,1866832571295.5818,1871732294388.3145,1882877037413.4248,1888257922309.2954,1879653310306.6787,1883086200846.2593,1869828296730.555,1867644515113.429,1870851459824.9736,1871249272357.0474,1866969893258.7622,1870148705821.4805,1872109682766.3857,1864167487588.601,1869134969288.5688,1878624692217.11,1881131548850.988,1888933367719.2166,1878948737598.6921,1873254642654.8083,1874975996117.3418,1885042914571.415,1886767401537.4988,1881041721202.815,1880316050434.7075,1884669753437.1165,1881190000472.1838,1894259576569.8997,1899586770287.761,1906453173168.779,1915113753408.0493,1920671107651.7021,1926347850731.1738,1930753270788.2034,1931387676455.7002,1930182746128.6238,1926310209134.214,1931015530655.1624,1922136702499.9155,1931692495680.0164,1939081455152.4226,1938888514364.5994,1933543957560.4624,1938751677453.0544,1932218498886.6897,1924923822645.5198,1931539174420.1936,1935073328040.5864,1931563671146.762,1928413821074.6929,1929092058187.037,1929074715097.943,1937954191289.108,1939492022950.4297,1935216289806.056,1939715319526.1558,1943341687789.562,1945289720959.3787,1950337485477.1936,1961648888805.6162,1969818179422.2205,1968332155605.2356,1974449499073.7117,1975489312223.9587,1977932033018.0024,1991306626681.652,2263285121313.939
184,492383,421305,45.47226290370997,4253.241961148191,421239,16133613855.062866,15962773974.040535,16052978352.711565,15946521530.80404,15590514637.341995,15711007178.423237,15896192423.14373,15983885492.286428,15863480746.990335,15927834369.81316,16169370499.66694,16155479384.854313,15895159374.18616,15777818502.512484,15687213444.538685,15559788380.391624,15686769742.305761,15512337264.650932,15368393700.80919,15528035030.95868,15512293973.821217,15677535747.325499,15717774315.52498,15478345077.091932,15378178390.999191,15355159638.484833,15233508734.902782,14904863552.672333,14786053859.625868,14868911666.267647,14616947512.083027,14409486227.995773,14295151571.985914,14198714332.768833,14156051438.839855,13985706587.340355,13986253674.883524,13917658821.683342,13900988883.935444,14166141508.899727,13745769575.095879,13690341281.587515,13788437319.159428,13727993994.79388,14039599719.31999,14039766680.066774,13779470422.941666,13546614515.603487,13607925271.313658,13537161887.87613,13422960851.994396,13512942709.34451,13511678917.760086,13568226738.57445,13657410487.998455,13824997551.059689,14175159635.115414,14195497503.93866,14107744898.916443,14162480893.022957,13969697770.62656,14085953265.289412,13850626787.119228,13601083888.928463,13562489678.566925,13454133764.498734,13232760910.340397,13297650442.481546,13209642325.628498,13158624052.131681,13266462827.75824,13120806207.490137,13198267950.601458,13140966920.760614,13073805851.280313,13058994521.247543,12742614619.05269,12448357374.720472,12402648552.453352,12204243548.147377,11997411674.906246,11917162835.96125,11893637451.878578,11929147124.461258,11882325514.054728,11718924095.299017,11532117677.920225,11682119133.738087,11548548746.260294,11632628069.456766,31122682488.347103
185,13401,11584,0.028472628467832002,2.1700835838115,11583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,1759212,1540973,74.58953346685688,8770.786397087579,1540863,785294620893.2899,784592569123.0623,785288997980.9614,789768422476.7529,793755109490.511,793047947327.529,792600099230.9357,791150311669.8824,793578661539.5038,792810089014.9711,794298529429.5116,795110091137.0404,795763924677.1444,791199069763.2113,782351019788.1531,780969673942.6212,781670917088.7086,782274801021.5552,784942635571.5687,784616423507.0452,776460542078.3447,769353744253.8488,767700098731.009,764111652840.6555,757912611284.5095,750462508525.0681,751204542416.1238,756367045766.0403,757590046594.7097,752601336774.1364,752009222957.9517,751205036080.0602,745983269765.9144,751081929653.2899,751104448272.7026,747409617005.2413,743551245034.1974,741491942290.2814,740180545140.9235,742136339562.0609,744025493793.475,749315716206.9341,755302890218.074,758296609006.4069,753809433766.3512,756689893857.0975,759255482160.7543,755245852542.3662,744295626090.0742,745604006416.7684,744643289197.8799,740857773162.4082,740215003663.0847,743909464826.3296,736619152853.7076,734446788461.4264,738092402484.8784,740423326549.0574,738086472010.8092,739168339733.7568,738097153818.866,736748721265.7069,733877002395.2318,728240483971.2697,728917980259.3708,733814875003.6742,732634231411.0078,730202627043.7676,728788772037.6241,730323935068.671,729052578971.7449,735100449632.6002,737700286339.9872,731265768335.0012,724918633715.6686,725952408799.5089,723315141697.7153,721160392711.3807,717906937505.8528,716718437985.7708,714498219840.5879,712262156612.7302,708590873074.4391,705841769575.0122,707773152172.9402,704759904238.7755,699695572999.209,700552478957.4205,697388340416.2196,692003678155.8085,1221617954825.8105
187,356599,299742,27.780435543800568,5311.528246485175,299674,268984754751.8958,268474578980.1899,267024710122.07733,267416682146.98657,269494785349.55942,271620619738.11218,271002308253.8841,271195677396.1504,273170239036.14978,274070137611.33557,273149277246.259,272677711603.94006,273697927037.04236,273550279595.11624,273486146866.20532,273336805811.6144,274851169400.9083,276245053664.34735,277807986937.1245,279411546326.7253,277810828237.9171,276114266765.0455,275728471012.37134,276641473909.4699,277649591044.6885,276851689404.68146,275143445671.41016,276037824303.54065,275054580593.8947,274622593214.07486,273857290292.42694,274939146840.2586,276277519911.4947,277287939474.3951,278357704742.9375,279416924895.5705,280297847170.58624,280071165598.3801,279690154997.32263,279186421042.00256,278982858140.60046,280781214330.5197,283373130329.1659,283908992880.95123,283931251124.43317,282925791532.8406,284472493641.5182,286319242113.25793,286797195072.78534,288077899297.3272,288546898454.24286,289650694896.0666,291295101418.5995,291226833680.9221,291799323816.0968,292176496508.55884,293957241281.58685,294388611641.0304,294640873500.85895,295258485999.7097,295464914417.62244,294832811133.30804,294288044963.9814,293243795619.53577,293332718977.9454,295414281446.08417,295832913130.2216,295773341057.8051,295370341933.8222,295426567880.1396,295560723107.7464,296461965951.3138,297161381959.1272,296745839191.8177,297996859320.50714,296545738340.5657,297123115404.5533,297462611297.4616,296708150684.38367,298187550144.7052,297764536226.33777,299472208872.4422,302137973376.6897,303957611379.0369,305065305472.8206,306784929622.0446,306692186748.8513,308325309957.0248,309473473812.34204,310643630172.2034,652854855726.8226
188,15086,13190,0.9524911990223929,95.85985136356814,13189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,830245,706395,38.156302120522604,7220.151624706727,706312,4961476518.123738,4902054939.909181,5081169194.668671,5023434094.833086,4981257185.875055,4957758790.416644,5058382768.742899,5095712451.913881,5146024481.42334,5095555744.33995,5116034249.264435,5098580598.050581,5092119291.477231,5071241255.701393,5190511323.984689,5082509785.536046,5064652239.343884,4816192023.111805,4787032421.734796,4672186554.708565,4599166882.143467,4490767443.104138,4514356233.430257,4253793484.8123775,4284783456.7104588,4308062593.444438,4259902447.225207,4226356210.7314496,4150033951.7450366,4058559429.9244795,4111146003.285241,4016226111.7571964,4381002436.3319,4313745005.494832,4315192498.698993,4134781161.6175156,4188987003.820005,4227348641.824008,4640086374.338323,5093739020.519314,5281077464.407345,5271377759.858625,5465469370.6201105,5767612483.8666725,5847484011.139288,5909839814.241581,5981886425.329501,6124181825.54192,6155147017.326256,6220319916.628882,6226190243.365258,6515244383.119432,6735361102.274207,6483143422.996567,6635995801.547204,6959350457.498895,7322111522.175851,7422438883.70171,7786043155.3785715,7485642903.818358,7089989151.336876,7001981586.81067,7026137544.303976,6909870888.188608,6806226226.558302,6875256655.950808,6955823351.122868,6973898046.741773,7003052912.584949,6987820531.145807,7024728198.082775,7141946583.13927,6889690086.510941,6839399091.177047,6844846065.640165,6847914360.691149,6601013741.613404,6324646376.364203,6248477038.227765,5901836163.0937,6158657883.45153,6487086166.074299,6422950921.293419,6415119135.680342,6368938036.010479,6450452699.489794,6385123508.829146,6434912876.9957695,6787227804.688371,6811564947.599117,8419479740.062764
191,213855,177315,112.98873925392992,11037.061639244655,177187,62787000007.80467,63833687189.72925,64636260181.76232,64768811428.15729,64715810629.56467,64723497699.07725,63957782560.624275,63344678686.49691,64150319824.230576,64163233409.12064,64364937812.0146,64648910555.912285,65155763587.163445,64019097094.46053,64318168961.22103,64225023958.68239,64088349682.74661,64503454044.43109,65114899409.64198,66239749745.80221,66947373010.27686,66887045715.236336,66769135309.748535,67505420844.28133,66875323500.60819,66748873865.91554,66288736068.659744,66325579027.5216,67170482879.15475,66108270916.142044,66382857191.06146,66930138162.08126,66021279428.27814,65570556534.88297,65874453100.268585,65333118817.024254,64692671078.60021,64644148301.491035,64722107453.779045,64545656426.369606,63650592878.4821,62744392163.943054,61985290446.26412,61062674215.125206,59214204045.74676,58960735955.73714,58845553641.18526,58673595599.75576,58598574098.40169,58002201881.2754,57825639961.04019,57284751183.35642,56358563995.9081,56083858763.4806,55397152846.31668,54590452076.74408,55115973931.022285,55356778245.88153,54057404245.96854,52783397708.63576,52980439613.91529,52453793587.75752,52091103398.591286,51806714920.21038,52074341466.12568,52290460976.575226,52728230128.72723,52133829442.643196,52227570357.97272,51657006834.89927,51122477387.44998,51730024764.92532,52389622362.15066,52584698465.33113,53681948102.02142,54840824773.58739,55289993865.30645,55193682163.84283,54774644028.081696,54919980935.355705,55231603295.29731,54412156497.05331,53841984721.3423,53856757558.16816,53530855525.5327,53574130191.55906,54341868311.60497,54328494312.58488,54788785335.991295,54707558200.7904,68848673832.93422
