OBJECTID_1,OBJECTID,BasinID,AREA,PERCENTAGE,Unnamed: 0,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075
192,149745,118433,62.81560251182852,3426.3161816245047,118375,510895244820.5679,509972867033.18524,511641709734.7612,510529036387.01355,510949764641.79,512268319383.26697,512190053224.8985,511857620253.3497,510279407652.95703,510244696226.1389,510350539868.1601,509169155113.8144,511310384239.0045,516602554592.3082,517114019230.52686,515625327482.6203,516445309763.24084,516328650205.0226,517503911230.8216,516311775983.0519,511649916469.08167,262092579450.96616,263607188100.58978,264627202908.669,262430950068.41406,261009384001.7605,260548743227.3653,259787032358.06854,260658361676.365,258783094326.56073,258012738736.5635,256770724294.21973,255325676293.41895,254202801060.5484,255035642945.42963,254127314447.50616,253151598849.0213,252122745450.83615,252491975910.67694,251801774427.77573,252616812535.47916,251861029436.49347,249223067494.26917,246052818808.30362,244664719357.39673,244934184365.73456,243895385653.14703,244130636344.34244,243897878369.23602,242942935799.001,244602628468.53482,245282941541.2298,243991690591.4982,243670429116.29614,243627601254.20197,244305604465.0766,241979924532.5715,242196903208.2677,241989682978.65585,242474088692.04416,243078344121.0779,245840456135.55475,245720488887.8574,246345574527.77917,247245873946.81665,248404574364.4809,249317456228.20502,249734996993.5141,250109832998.60843,250458557012.92773,249993371373.41013,251180613148.52945,254597192882.21576,257463891253.33746,258240322850.98502,258133133555.05542,259277610543.67645,259390710521.06888,260546360174.77115,262056076731.92337,262671908024.92334,260780780537.014,262054326380.05075,262252197862.76883,262102426759.06262,262872399902.16797,263525929725.2459,263614802966.95844,264174136804.3895,265031864335.02054,264659902721.56696,263311644143.05505,264794452244.10944,265099304537.71402,264251761272.12344,265679487394.87866,265991515257.2436,265164082100.7561,265060464033.90396,265441066271.5006,266127742222.14618,531753761135.62317
193,70283,56851,33.4185830863588,1866.5170170667934,56819,101789725925.33011,101749250188.16582,102608537137.55296,101364888423.04028,100683749708.58385,100608565947.35149,101055475138.04985,100718461004.82794,100859927116.0358,101876917999.5656,102658193599.94566,101796388306.11522,103765976636.9765,105746440730.45389,105198788562.18475,105605861857.55263,105930599555.45468,106184810435.09346,105619933198.77803,105243191785.72632,104224765531.6377,54155309410.08445,54270424522.16595,54120193444.14905,52852389267.79182,52228780778.02955,52421589784.77463,52077570053.43389,51912291260.160675,50974324110.505135,51119270534.5452,51921783537.177345,51821963016.87319,52184845314.0036,53080480114.50978,53265339936.538574,52458405343.68797,51914972932.94975,51574467272.01882,50831741842.37586,51351704072.00757,51368972735.378685,50163408660.72509,49202243803.423134,48950174851.122696,48315868069.794044,49148599426.751205,50365698830.53615,51095921492.36464,52181352055.45903,52886254631.778946,52388848365.595825,52085453666.69305,52108631652.08362,51400241490.77529,51414480741.318016,50483000739.83358,50804231790.330765,51141166570.012886,50909222223.75589,50234721439.61798,49677795369.492,49521982532.115326,49560066623.9503,49448259500.63243,49040990812.87061,50157706928.00685,50126252721.150345,51425696038.81327,51578644558.13554,51132549880.94896,51718319004.71809,52669931262.51982,53766838417.61916,54154400221.20602,54720501192.99935,53811322174.65965,52945608378.77281,52392508953.22293,52124544228.94418,52036374218.86269,52051953954.372086,52871881550.370674,53067004075.943146,53487906459.27081,53855041364.87452,53933725452.256065,54917074921.00501,54348173730.70101,54297683815.01077,54330388647.59443,54446956928.43447,53397753270.498276,52853408428.18243,52580571834.17754,53232056376.61502,52488720876.73572,52732121672.40191,51539452261.454414,51764710087.68145,52150339783.65584,106147788795.4298
194,15541,13617,0.012526426598707,87.90900800523262,13616,5739837.215751821,5999257.722651511,5926517.626249747,5923292.168447449,5955854.113351087,5940544.5010260325,5867263.8175871475,5832624.02102086,5743030.525943755,5712088.929139722,5686777.420829335,5653219.794431873,5594312.727077382,5678960.582627852,5777629.878303081,5637446.2740754,5607415.011212094,5482158.156535498,5338773.0407463135,5282501.928588377,5346354.110993584,4696587.392634142,4691740.428338893,4795751.0784567185,4793190.926767296,4759798.870176998,4758512.922664504,4637447.330844946,4462152.983741168,4157279.3287427616,4233065.105142863,3942148.7656314177,4007152.352824318,4031738.7115147626,3941846.8928780328,3850209.5525151254,3813222.275806559,3746822.492881339,4056426.4172678352,4021953.9200076135,4004427.451072991,3967927.983152284,3917423.554416079,4068423.651084906,3983396.0336341723,4034722.5817118003,4031338.914084562,4017409.0398884476,4211018.890400964,4187094.7121187383,4071579.3079796564,4036340.8912079884,4008093.021990813,3886317.9146140004,3869237.3244138276,4167453.1152674053,4071206.074160977,4057653.6954628397,4034010.8859085795,4018381.160656525,3932519.1348706554,3919350.699371968,3856745.155410994,3854577.333647422,3858361.367911996,3911967.3601835193,3892758.5255967295,3916650.0812611193,3575687.1470467024,3561558.8176785684,3765521.2722610207,3776446.6831821054,3807214.1686904873,3636347.3259149007,3655530.157760437,3584475.6622842913,3566957.74799943,3561888.027339933,3322285.256370728,3402487.8836218673,3366972.5863496666,3378942.7212358355,3391938.4011636847,3467768.433633189,3796562.7793827187,3468990.3454128252,3426527.288296983,3424903.595536394,3400452.473739709,3479229.6106679756,3507024.0585507923,3480785.727206481,3438347.750870309,3384915.6669480694,3426449.0185017497,3433460.820829939,3433947.620300052,3392498.817561769,3392721.6695773606,3371802.814895583,3124525.520245605,3571899.7622253275
195,13402,11584,0.004828605520838,0.368019327239545,11583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,17341,14763,0.12069522185761,70.57111369022155,14761,745523264.3085046,749686193.6307214,746912177.3509518,750945703.1901382,747367925.4867461,739436006.5707237,734283904.894872,741853672.276493,744975167.0714159,752954466.5922534,748003331.0947775,747484648.0635302,746025150.54783,748131266.2225391,754331831.6253166,766143101.9273931,764018201.6929481,763220059.8066275,769080219.4823704,771985887.6480502,769033537.6774299,83405894.69580582,83376136.43815349,83635654.00484852,83902574.60114244,84494850.20286703,84131670.87875503,83765690.1978783,84399745.88689634,84519239.17153287,84010386.01205134,83379609.17239526,83321310.28650603,83214053.08986276,83315564.21212459,83531614.83886124,84442550.69493137,84291011.19114956,84295880.74323663,84301368.76911563,85496224.48387885,85589683.42114347,86313183.04817304,86730267.76733458,86634004.65108736,85831440.19952948,86332147.92622243,86840568.42502612,87090160.53083357,86787389.90222518,86711709.17336471,86655896.2200123,87865518.83308603,88235605.67635144,88226658.71876022,88178065.9011491,88285754.8770834,88297249.52673598,88082423.03038725,88028387.8610312,87988278.60686034,87835814.6965111,87869662.20241453,88100680.2116935,88442441.1474416,88701662.97225708,88388977.57332179,89063469.69985764,89311203.23899034,88833851.84561513,88616358.55398685,88770082.94580777,88339650.949069,87781812.9903599,88039593.09313555,87977197.81941275,88208786.65063334,88002021.44958824,87048438.78849378,87147741.06599113,87379694.79390089,86881125.79163496,86089826.92665938,86047659.5277335,86176001.058937,86534313.28719649,86532736.691924,86905235.17389384,86766560.020935,86638729.66445011,86689101.56825809,87677268.78708266,88751016.90184121,89187079.75328253,89255971.48035729,90211788.85968669,90532120.5144089,90574440.93421648,89739864.95858726,89892820.51341775,90294256.06352761,843150503.5276015
199,1511,1320,3.6343409146e-05,0.021035151883488,1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,13403,11584,0.0013628155122339999,0.10386900437392699,11583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,15544,13618,0.033416897694799996,58.27824930668882,13617,23430053.44887932,23744862.85946783,23740368.06818161,23646307.530943505,23909961.30962289,23865354.93120095,23651211.04352919,23495849.451506667,23153765.92636849,23127986.210366417,23241182.72875655,23170437.83239878,22965786.96555033,23194462.651105955,23303171.13678585,22683231.422369417,22561231.88285325,22115899.9078711,21806666.01489617,21523100.747697435,21910630.42561099,12735183.958773835,12720891.305073872,12705707.137299284,12637729.477695957,12537880.161888821,12620344.385366814,12462143.531775856,12124861.848019404,11359289.813562801,11760749.135564797,11518088.50306498,11689590.066434938,11752464.015589792,11477619.492103536,11243665.784093196,11153646.660955776,10988352.156367274,11578712.607062042,11458254.45202806,11281996.365090981,11154619.890952522,11021337.088896263,11474018.319358137,11418006.887399334,11482440.67586317,11447466.184838578,11394745.636573687,11430589.854407113,11372307.294654796,10911887.576296765,10838320.005051283,10732997.107581818,10624863.184089554,10564154.299011867,10975546.90409377,10744604.221495755,10705708.587731104,10633980.308804767,10563152.949701715,10122322.573220862,10022504.55915059,9781496.74355565,9537225.039420066,9542498.939401092,9702678.63382619,9628114.997484062,9680951.48690746,9001574.83275959,8918269.606787141,9381348.370382313,9412241.645301856,9443711.526137406,8938874.268803548,8861777.933343936,8681833.894319504,8613263.508513564,8563057.248231664,8350639.384350895,8318938.336252587,8209720.377822893,8178449.425357323,8162872.258285132,8151982.142237473,9041650.996541,8452815.49709998,8335076.547623912,8269525.04631074,8151723.80858186,8109099.380527943,8182290.599529065,8100161.815943902,8000392.533337251,8030741.191305123,8098003.059971638,8071538.708589089,8035858.354107188,7877129.732311281,7857937.292447238,7777453.940594916,7197072.42475569,12279020.841526065
204,13374,11570,0.017473824598422002,96.57929597216045,11569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,16256,14261,1.35124646647068,90.76821066897587,14260,913127750.958087,911381481.783476,910796274.3422074,907157475.4453868,907617972.7172481,905909912.5324056,903932469.4999985,903373585.0779519,901940719.1286367,901827294.6556275,903664505.1765631,901579505.7407386,901479570.4516556,901887902.6351836,902093468.5293777,902464755.2933775,901993809.9604887,902341764.7109332,900636643.5166925,901555548.1694314,898357548.7497627,811199162.6545781,807433614.3135229,804393556.001601,800972897.2130891,802015793.351155,801954833.1656598,801902098.013424,799535690.5688052,800133605.4040569,799630372.3766322,798945074.607583,795321512.427674,794257601.7421757,792858513.7173649,792884807.5585196,793445578.9718933,788553253.772196,785063611.1989294,783291141.6121733,781549837.3120656,778891565.7000644,777832829.2702979,774958964.3253931,773245346.2622012,772645367.3760002,770816270.3047969,770205556.0210178,769123575.0401672,767166644.4017856,768050387.0557294,768397442.7091053,767721724.2097299,769264885.1710179,769943755.1520724,767117053.4714093,763489275.6456559,760556727.0925822,760621496.668303,760919944.5033259,759561510.3605304,758171317.8270394,759332463.8888025,760222831.4718045,758362393.7054478,758214460.0215852,759096441.028674,764759174.7619565,767246949.9365169,766598311.0679828,766725144.687086,767745704.7332277,768321821.9268156,766883502.1008548,767071490.857865,767755371.3956794,769336855.0763183,771497530.2646394,771133801.5951691,771417286.8418776,772732632.6427019,770886985.9181094,771115189.1997762,770604329.8760604,769956532.1379521,771001894.296949,773033473.9938256,774244903.5305111,776174346.2927954,776082226.4290847,777113952.8572526,778262278.1526521,779428477.9332107,778551184.2509398,778088108.3592914,776564091.6905909,774247043.8984147,768383091.2489984,768202479.8222401,769158355.7324736,768490968.4226459,848371396.4442983
206,9027,7696,0.178211354391603,74.83562147518386,7695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,8762,7456,0.006941970748019,30.079208574093514,7455,67654256.81457248,68119290.5914038,68254539.53043416,68442526.73964705,68460814.63021712,68086706.89539926,68282011.5683348,69352711.13150212,69827427.56356037,69840785.70994787,69265801.60079435,69024021.00750434,69029111.98724036,69391919.41605712,68934107.73934425,69457344.08526121,69659670.03934194,70380800.77915703,70137963.88425611,70162717.95843092,69916448.42928565,21098101.922512736,21307338.56661023,21309404.604790296,21362381.94457551,21316326.128698695,21152685.60148675,21224918.751613878,21168590.45417816,21068692.915377025,20986315.70711425,20947898.921431795,20937879.952134527,20968366.035649262,20948213.25356123,20932106.02803773,20859027.345779505,20839099.171012353,20705545.145121515,20924631.675755963,21039259.60487141,21012697.49566911,21143694.392720647,21013059.3960728,21002114.419273097,20992941.875821337,21025263.181263164,20903966.751360446,20948165.49332832,20958284.00026298,21066949.829602,20961273.22462462,20771415.715339947,20780915.39307678,20568418.014496602,20415037.07985565,20515393.686263967,20390488.35178591,20592689.858962767,20741124.694301393,20712280.74141569,20558039.97877279,20507126.05037114,20732233.261417482,20839868.190435555,20901809.12959565,20923066.23179138,20865602.197554465,21042485.54791137,20844752.054313205,20730039.129819583,20782733.827120755,20568859.848880023,20400734.389510944,20580667.1298474,20427731.772932645,20559133.001712807,20504448.634222038,20596368.8910138,20700591.953163475,20628045.03227109,20483663.68967579,20594709.958268203,20644222.150339745,20804213.024580054,20994139.19868677,21012867.630210135,21160264.844334386,21016732.278872546,20839676.202300493,20965893.12768338,21209258.15466954,21252682.521890245,20989896.381587442,20994803.05934827,20994692.187184125,20897678.894528475,20900326.760477033,20708190.03548806,20887770.829855133,21107008.035882045,69850707.46212055
208,8880,7566,0.000175714367447,0.18356918975441697,7565,105587332.83874393,105196664.8953402,101241693.06330276,101243740.68164574,100207101.91432714,99785749.15387546,99161486.30810042,99317538.7677788,97612004.2878238,97091559.7581135,95021474.07378478,92560621.47719768,88131048.76233901,85834040.72664016,83624642.44123787,84121983.98357537,83269772.48012306,81733503.96296167,80205582.10054773,81142990.67885849,81937811.0672476,149884.45698560146,149210.4348190227,147984.72932891906,147214.1782310853,146751.81705827682,150406.3040024526,149853.38906659916,145923.8783685691,144852.55004775882,144895.23409107325,143264.48016570514,142616.77978644377,146892.20750675065,145011.8155608649,144318.13136735137,142841.91664854606,142543.6059631511,144892.9111997946,141038.83370738977,140800.23245023808,140993.52865525678,139302.10615687762,140386.90677640765,142205.57793349362,139451.81898283356,144043.58675477494,146108.6329110856,147957.11784519852,143807.451956263,145780.16611235886,149314.80725299031,149778.55957650527,149529.79869031257,148123.5194281405,146058.46271204445,138209.6053626924,131305.39095340262,134503.62801540227,139298.03382666528,136515.80402606537,135194.98725297878,134889.66218451754,128744.50450414694,126851.528307859,126408.87761557841,133659.93472985443,135862.8378004388,137345.40245634122,142071.52396392092,140100.79903908778,139353.8007676895,143096.00383422885,140614.4516073131,141364.70568927724,147859.67310310787,142443.83569151565,137272.4698861225,134572.46040017693,135738.80355186417,136588.131878109,134430.88726837363,130626.96935564553,129679.03358540463,130058.33896656259,130309.7601098464,134072.48495014795,134395.22433123068,132704.77723892455,127613.2356591407,131282.45463286623,133903.82436184297,133736.5792074598,136214.0486137103,137646.4186206624,137522.45213619803,131627.96745978532,127748.8779811216,123373.36888084002,118570.49734412871,118886.09390622955,64801868.00933602
