BasinID,UT,CT,BA,BWS,WSV,SV,RO
2061,27230,4055.699707,5518350.415,0.004934446,1.212838526,0.594731982,5450650.203
2062,334309,46578.70313,75813521.98,0.004409622,0.773753314,0.264266026,76394664.58
2063,1020199,112789.5625,4071791429,0.000250553,0.410334282,0.572262715,4093189545
2064,80605,8942.452148,8889520698,9.07E-06,0.360740416,0.548802047,412615479.3
2065,638976,88382.67969,219758318.3,0.002907631,1.05914502,0.384751015,92574063.48
2066,335576,46739.64063,68093711.12,0.00492815,1.356672943,0.378867678,68875149.68
2067,10148180,1166983.125,1772058507,0.005726775,0.436288971,0.368708931,1773499032
2068,395474,55058.89063,58829144.12,0.006722416,1.487191975,0.482246763,58912462.72
2069,23619492,2649464.5,6710188412,0.003519945,0.358010153,0.607531855,6723133519
2070,0,0,81416384.35,0,0.730256531,0.285341177,35.12655614
2071,1567559,176090.9063,5.06E+11,3.10E-06,0.167790445,0.725545445,4038290594
2072,787716928,505937440,1.56E+11,0.005041162,0.234141292,1.245022608,4277701078
2073,394457,54793.23047,190867563.1,0.002066653,0.237324716,0.30131769,28268.80439
2074,81001288,44783548,1.60E+11,0.000507094,0.338595544,1.214757719,3577118685
2075,965635,115305.5703,34523649.12,0.027970247,0.796058767,0.364448375,34994255.68
2076,451604384,282320512,2041247375,0.221239419,0.652250447,1.133774189,2054192239
2077,320250,35196.23828,74383572207,4.31E-06,0.147174334,0.519271538,563805853.2
2078,1675956,595162,158045877.8,0.010604237,0.273875513,0.330536653,156831236.2
2079,282179776,67037544,4869717174,0.057945824,0.819913208,1.214579113,4935527753
2080,1101220,120958.4844,4147261476,0.000265529,0.236910546,0.526626787,4179596312
2081,7845633,864152.25,69677124985,0.0001126,0.149552037,0.549337021,42167590624
2082,1084885,120413.2344,3500608271,0.000309913,0.196483581,0.711131219,3488524817
2083,528022,57974.07031,24189323098,2.18E-05,0.216369177,0.806675485,2052605153
2084,1195240,131437.7031,3763994732,0.000317546,0.213087795,0.747707242,3752682698
2085,368954,40523.11328,18366353227,2.01E-05,0.223403384,0.83186372,1321995179
2086,636344,69906.33594,2014097261,0.000315945,0.240896164,0.818620465,2011094359
2087,10826249,1350534.125,15029330395,0.000720341,0.224315323,0.8385756,15020768177
2088,631989,90610.41406,33480086.35,0.018876564,0.274463199,0.176642535,2201.075364
2089,45800,6197.976074,47006871.03,0.000974326,0.764307518,0.244156222,1187561.759
2090,77460120,31336988,1.51E+11,0.000511664,0.331563596,1.214043909,2560379439
2091,2000820,219842.5938,4.28E+11,4.68E-06,0.18155547,0.795952483,3204580053
2092,9914884,1090936.875,15042320287,0.000659133,0.299368596,0.420880575,15132691354
2093,14286077,1687400.75,4.10E+11,3.49E-05,0.187444467,0.84381348,30832767901
2094,25340082,2791836.5,16272171758,0.001557265,0.311400877,0.362298702,16500837940
2095,90628,9984.37207,3.63E+11,2.50E-07,0.20207907,0.954602379,535013001.5
2096,16440053,1824921.625,10310553333,0.001594488,0.283389128,0.628891215,10419068074
2097,724829696,491885568,1.51E+11,0.004810804,0.224870069,1.267078292,3293787078
2098,1911705,211285.8594,3.52E+11,5.43E-06,0.203429241,0.96699737,9731868417
2099,9939114,1094937.375,10350836252,0.000960223,0.288454584,0.749531675,10409638134
2100,21038548,2361274.5,3.32E+11,6.34E-05,0.208284157,0.989055841,39784470868
2101,1662311,210791.0938,131242888.3,0.012665913,1.313331589,0.768725851,133756644.4
2102,60148144,36684092,659888924.1,0.091148892,0.606553696,1.082410131,667201257.9
2103,0,0,3284952.542,0,1.389782487,0.737268287,3392655.904
2104,2486728,292463.25,3404339100,0.000730458,0.163394003,1.056391673,3405867581
2105,8333073,3444145,604895268,0.013776059,0.728956773,1.197782374,616149986.8
2106,1114142,147254.7344,19154249.02,0.058166833,1.470781908,0.187530828,19161849.24
2107,57207,9280.621094,4900985.933,0.011672549,2.083165872,0.331208891,4135317.143
2108,1484524,195229.1563,39402108.24,0.037676258,0.520046578,0.105021946,39923795.75
2109,1356617,177814.1875,736737943.4,0.001841383,0.687275981,0.865536496,748271720.7
2110,1567648,230148.8125,99986724.27,0.015678561,1.136320359,0.364236472,100105980.5
2111,113631680,78837976,604808950.7,0.187880288,0.741635499,0.772613658,576837240.1
2112,1066581,141848.0313,72413460.6,0.014729043,0.775830103,0.155608261,71752315.53
2113,360913,58164.58984,43446111.86,0.008307142,0.679788854,0.290303111,43059790.32
2114,153443728,106675424,944489415.7,0.162462094,0.648244659,0.613409285,908810223
2115,4345883,572921.5625,6036908.698,0.719885494,1.610935974,0.92044741,6048719.804
2116,2977365,461362.3438,193126200.4,0.015416681,1.337483395,0.456957448,195244731.1
2117,53717,7370.11377,30920.63891,1.737253883,7.937253933,3.464101615,31934.43035
2118,22391,16318.51074,36483826.68,0.000613724,0.260320785,0.260734203,36892351.98
2119,4428,911.892395,48550931.84,9.12E-05,0.467122091,0.317203408,47676621.54
2120,2171636,296934.625,17352854.75,0.125145749,0.726856363,1.373426587,17350283.79
2121,67206,9447.806641,101799230.2,0.000660182,0.446896536,0.107318561,100603292.8
2122,0,0,45506201.57,0,0.705330222,0.367654893,45326186.19
2123,508696384,285515776,6824358956,0.07454127,0.406708579,1.380677285,6918138972
2124,1788481,220468.2969,844532765.6,0.002117717,0.973107302,1.132631993,861966609.8
2125,5548294,639648.3125,31272108315,0.00017742,0.261450036,1.134045584,31282934040
2126,137301424,72047664,5871881313,0.023382868,0.382150764,1.523325812,5882263978
2127,1610742,178071.2813,9323090126,0.000172769,0.211845551,0.663426648,9257438540
2128,18669660,2386419.75,4424558969,0.004219553,0.296960892,1.077580228,4421601782
2129,2331572,408394,4040571798,0.00057704,0.313237356,1.238525039,4040712834
2130,4834235,976846.5625,672477269.5,0.007188697,0.852609477,1.008156495,661747076
2131,7737720,923860.1875,1465573641,0.005279653,0.914410658,1.034330231,1481214650
2132,10173942,1374597.75,338824923.8,0.030027136,1.016635811,0.725104494,337623727.3
2133,41413568,12457857,1.24E+11,0.000333608,0.30051828,1.021218924,1959204948
2134,2034598,725738.8125,33689027.29,0.060393492,0.272007225,0.183045218,33516853.73
2135,55372944,17046508,24036476335,0.002303705,0.241960433,1.362331948,23959648046
2136,4685534,523473.6875,96518933421,4.85E-05,0.274341671,0.90889723,9501808345
2137,2713581,664202.125,25364056603,0.000106985,0.586890575,1.219448081,1059393590
2138,583881728,360394368,5179785519,0.112723148,0.690621394,0.584337837,5211806454
2139,185549984,89915064,48379774252,0.00383528,0.298730306,1.445349274,2838896616
2140,8645691,2296771.75,1952617477,0.004427744,1.154777696,0.977114457,1987468083
2141,203332992,97280264,2260085803,0.089966935,0.504852065,1.493535872,2285061412
2142,1073177,116551.4766,857473567.1,0.001251557,1.232541616,1.107332926,857085322.3
2143,3363990,443693.4063,84000005476,4.00E-05,0.252840076,1.037754676,765799769.6
2144,54089268,7673096.5,35065865675,0.001542505,0.216778059,0.918804964,34961078382
2145,1808778,237006.2969,48170741287,3.75E-05,0.309816653,1.135483431,400216036.8
2146,85861528,33110312,27439018096,0.003129176,0.289616663,1.031325717,27747269229
2147,16140543,2145852.25,14987606848,0.001076926,0.368643588,1.186694719,14739294664
2148,683635,429776.4375,16404769.19,0.041672942,0.268306667,0.185336769,16289685.27
2149,18415256,2419386,32786136226,0.000561678,0.296072767,1.115522312,2299342735
2150,5065117,663903.9375,6585821988,0.000769094,0.316697543,1.078208336,6548224595
2151,31803436,22436068,23921528699,0.00132949,0.292446854,1.124331388,1097119861
2152,2831786,372303.625,8383631992,0.000337776,0.277765159,1.087865938,8302935933
2153,7038397,1091021.125,9523514.587,0.739054572,1.399609266,0.314935063,9330160.907
2154,4688791,689280.1875,14435066400,0.000324819,0.301773057,1.143295357,14202624381
2155,296354,32230.13477,23445957031,1.26E-05,0.569301585,1.22454783,191549511
2156,26995812,3934402,43434362806,0.000621531,0.283849725,1.442180177,1299055045
2157,2392868,349878.9688,59644054451,4.01E-05,0.314230227,0.880333765,1990376591
2158,84894432,13986918,38186292561,0.002223165,0.491495131,1.006159711,9160846052
2159,57277312,17483688,3685531068,0.015541129,0.564755781,0.960846193,3620061246
2160,132387352,23249984,6187836037,0.021394774,0.378546636,1.514341753,6190533859
2161,260793648,109643536,9463419707,0.027558077,0.29173387,0.737519478,9555995410
2162,1286650,140828.5625,1363925416,0.000943343,1.149589327,1.135425327,1365854477
2163,404792,53063.63281,25377505003,1.60E-05,0.543334759,1.043297061,168158410.5
2164,3135975,422195,35971473182,8.72E-05,0.270065071,1.42975491,221462362
2165,2625152,331898.875,21890602256,0.000119921,0.542606011,1.231193811,1492948518
2166,51220032,18927674,48329737567,0.001059804,0.339087258,0.912415062,9899762623
2167,60136340,26865876,15198770215,0.003956658,0.442310786,0.992096227,15453571202
2168,1261937,143874.7969,4576211592,0.00027576,0.891356908,1.233700936,4539321083
2169,8535631,1352111,9889804424,0.000863074,0.58079681,0.841907293,1106702387
2170,111287312,26949774,15682715458,0.007096176,0.263470149,1.420921145,15623079087
2171,8304962,1191955.5,1760617189,0.004717074,0.459686894,0.89893853,1763232889
2172,43360,5683.305176,7019717276,6.18E-06,0.652089716,0.824905187,9051656.021
2173,2545818,333678.4375,639388742.1,0.003981643,0.526961816,0.957594541,635405873
2174,2858484,412413.1563,6371954183,0.000448604,0.672256675,0.813732791,652336149.2
2175,13409246,1943456.5,1972793778,0.006797084,0.677303809,0.83199198,1962400145
2176,11363933,1514411.875,3748533960,0.003031567,0.731601244,0.7927651,2040113563
2177,763757,100865.9922,695190560.1,0.00109863,0.770392237,0.688036054,699662354.7
2178,1686431,235609.5938,988491287.2,0.001706066,0.839173183,0.784761338,1002630246
2179,3085225,411568.4375,15320635749,0.000201377,0.545664365,1.182362489,810264475
2180,88627488,40824532,23338528220,0.003797475,0.346859492,0.882578412,8962270858
2181,91419536,11855336,20105055490,0.004547092,0.281579759,1.435336201,7403319391
2182,3340850,402808.125,15818113971,0.000211204,0.443983608,1.233919369,8957704426
2183,56860304,8821301,8770912583,0.006482826,0.499991106,1.247734797,8685156326
2184,13843782,2454824.75,4262749866,0.003247618,0.282109544,1.405561281,4272267152
2185,47715972,15722270,7532693125,0.006334517,0.346269858,0.866598037,7591643589
2186,913468,104585.5547,3387907369,0.000269626,0.318696665,1.210091369,3387024342
2187,636729,69709.78125,3442319149,0.000184971,0.365963176,1.219422064,3436310572
2188,63333804,15934209,8450791932,0.007494422,0.269830296,1.384810494,8470526215
2189,137362112,21974448,5756060203,0.023863912,0.684245327,1.104746688,5766251450
2190,47239648,25092882,2534797490,0.018636458,0.92385307,0.533412892,2577184727
2191,31485732,6819328,6948996927,0.004530975,0.454942528,0.891305569,7054583078
2192,578820992,357264672,851322242.6,0.679908222,0.559007896,0.639893673,825002280.5
2193,4677,963.1708984,49644345.48,9.42E-05,0.494873196,0.311103545,48785487.44
2194,7923846,1293147.75,1.72E+11,4.59E-05,0.25902532,0.325575729,789175350.6
2195,133752408,99525232,397452.0556,336.5246351,4.225691893,1.398807553,393754.2482
2196,661830,88497.57031,3653125.007,0.181168178,2.201455583,0.190119805,2953014.461
2197,1509775,206423.4219,23925558.74,0.06310302,0.797093457,0.391490916,24074259.33
2198,1433276,191207.2031,32608682.94,0.043953814,0.762576446,0.117637211,33595969.54
2199,3232583168,2323954432,3327184113,0.971567265,0.600926338,0.788304887,3312577756
2200,51333292,29873568,349696072.2,0.146794019,0.67357067,0.557223282,333377347.4
2201,1961339,257589.1875,83478024.36,0.023495273,0.494940672,0.090878665,83102190.66
2202,7872267,1498534.125,82300134.7,0.095653148,0.606888465,0.208311163,81860276.3
2203,179026544,118973416,1526795881,0.117256371,0.702850092,0.652653443,1463173311
2204,0,0,691444.7931,0,1.348787328,1.407184067,714115.1142
2205,716999,98269.88281,9285792.897,0.077214623,1.564712511,0.794693709,9588523.922
2206,85428,11602.12207,83425976.66,0.001023998,0.35471495,0.283735256,83887968.89
2207,1149741696,511216960,9495451009,0.121083421,0.459751283,1.445096054,9621469975
2208,2047685,231344.6406,4170320231,0.000491014,0.16644075,1.029307037,4162891522
2209,10958134,1186751.625,5976286032,0.001833603,0.315392301,1.123670749,5965263071
2210,6705429,961169.8125,9875436624,0.000679001,0.281421307,1.260199553,9867789216
2211,55642104,7369735,6277600877,0.008863594,0.456605291,1.038954291,6233905552
2212,12851602,1669931.875,2846950764,0.004514164,0.971205271,1.039933282,2864042503
2213,97042032,65005628,1673119618,0.058000654,0.591933475,1.233439316,1698403806
2214,497774,295849.7813,4664892293,0.000106706,0.772915005,0.774269988,4820999.051
2215,6591296,766775.0625,1610935062,0.004091596,0.751791975,0.906713993,1641984197
2216,658466560,410536256,5424501143,0.121387487,0.511864983,1.123666673,5485909211
2217,7088043,1225785.875,1402507.167,5.053837275,2.202779564,1.459594905,1448491.009
2218,2397244,340977.625,563377.7681,4.255127084,3.46605432,2.008557445,549874.0891
2219,605704,85052.64844,109058770,0.005553923,0.835063902,0.267010328,107847956.4
2220,610425,78849.28125,41567456562,1.47E-05,0.341260823,1.236129736,2712373830
2221,182746496,82998136,5274902844,0.034644524,0.511288499,1.152128914,5329194385
2222,25830530,10730420,30751657499,0.000839972,0.202561962,0.650044188,30696619042
2223,2306932,253431.5469,1.95E+11,1.18E-05,0.235004458,1.119723619,5212320062
2224,29249600,21961052,11353033870,0.002576369,0.568692488,0.604532271,47655939.79
2225,130127856,82757648,12704375283,0.010242759,0.643283831,0.557862033,1259800511
2226,10159,1419.092285,29749901.6,0.00034148,1.130853018,0.278042853,172124.7995
2227,1385315712,823868992,99924693251,0.013863597,0.200584573,1.197512051,6724565264
2228,77591584,34860836,1.24E+11,0.000628207,0.299756801,1.219456374,15414839090
2229,18488838,9165041,21620810343,0.000855141,0.47139218,1.07642163,1017766927
2230,2214648,1294801.5,160538080.6,0.013795157,0.584599533,0.243849116,160557241.6
2231,75589800,33747844,8298263144,0.009109111,0.379271307,1.226761204,8357672958
2232,5783018,3272315.25,631743232.1,0.009154064,1.0461061,0.667401365,642657213
2233,85564,12014.85352,137549.4843,0.622059766,2.004521861,0.609988149,115153.2106
2234,165268,18783.83984,4430222473,3.73E-05,0.315226895,1.187373962,4443580325
2235,174861456,95169608,25414004360,0.006880516,0.22306219,1.197874067,25144172576
2236,2155002,236952.6719,4974069679,0.000433247,0.297523177,0.879962522,4987374514
2237,6508795,3622580.25,777233925.2,0.008374306,0.972832153,0.989838725,788181940.1
2238,166544144,79659720,678508599.6,0.245456202,0.953233387,0.86878149,681412841.7
2239,345046208,198652144,1522848305,0.2265795,1.176726008,0.597444314,1518158816
2240,38751312,5217354.5,26082194973,0.001485738,0.221713238,0.911207853,26051711601
2241,6777390,828274.8125,13175331141,0.0005144,0.405114369,1.29193605,13206407445
2242,8216387,1452346.5,204557100.7,0.040166716,1.014909605,0.391375024,205887016.1
2243,43222,5333.399902,34427244288,1.26E-06,0.355099814,1.240010313,13383050.62
2244,338989,37310.15625,1.85E+11,1.83E-06,0.236856052,1.139317783,965407859.1
2245,907666,118895.1797,1.46E+11,6.23E-06,0.295232385,0.306728604,300500937.8
2246,47013620,28508974,10870529007,0.00432487,0.620416394,0.58117452,2819401629
2247,81390208,49021756,67938706169,0.001197995,0.197596334,1.18086134,4903072592
2248,11021894,1423254,94917811432,0.00011612,0.269573525,1.213378165,7285990208
2249,48938600,38641416,19870375475,0.002462893,0.444123839,1.083623781,857746850.5
2250,186461280,125850792,4186999486,0.04453339,0.758252095,0.761735314,1065463868
2251,61444964,47469628,10028089687,0.006127285,0.51218741,0.629842264,175906661.4
2252,20935824,2836834.25,11934731635,0.001754193,0.259458884,0.805294701,12022117359
2253,180214016,24057978,19619364501,0.009185518,0.360825537,1.4307578,19591725171
2254,6872305,899617.4375,1.33E+11,5.15E-05,0.31300988,0.316226151,1822139784
2255,7635298,1170807.125,3269701367,0.002335167,0.284680975,0.809696565,3303876396
2256,165893,23244.94922,29412826.6,0.005640158,1.128141742,0.259211484,2623.443847
2257,3880309,562777.375,1.28E+11,3.03E-05,0.321180102,0.326214713,759570204.8
2258,2398273,314397.875,1583635962,0.001514409,0.371984189,0.74776337,1604107037
2259,43252472,7336675.5,1.26E+11,0.000343442,0.324388526,0.331258881,8118605269
2260,15733423,4300646.5,9159400682,0.001717735,0.455957545,0.725698614,9119874925
2261,19729506,2477219.25,1.09E+11,0.000181403,0.347474256,0.39013629,8599579690
2262,3342571,450714.8438,1598862357,0.002090593,0.942348162,1.060332957,1631425748
2263,7333141,2799404.5,1128416281,0.006498613,0.928361915,0.63803357,1146337237
2264,144057456,96010416,15079962218,0.009552906,0.235371276,1.30885213,15055030975
2265,5271139,614927.9375,18795041780,0.000280454,0.274198292,1.215730231,18846091173
2266,439612,98074.08594,2002077580,0.000219578,0.727208688,1.166591059,1982848007
2267,9353548,1699592.125,199907446.6,0.046789393,1.018866368,0.746989246,203238028.5
2268,1911159,334562.7188,1271428.217,1.503159184,1.759297876,1.455400495,1212587.282
2269,2462027,270551.9063,62263589665,3.95E-05,0.26658821,1.053955553,3759188618
2270,1318101,145346.2656,3313020380,0.000397855,0.365402889,0.964558123,3344825144
2271,243662,26779.68164,55217745846,4.41E-06,0.263781459,1.071543108,150206727.9
2272,5538308,638787.1875,11033602075,0.000501949,0.281416262,0.904833346,11061721559
2273,331325,36422.10156,44036086822,7.52E-06,0.276119995,1.126081335,272488966.7
2274,27726006,3466943.25,17930767623,0.001546281,0.292329291,1.147814142,18069220047
2275,465144608,337567200,916390289.8,0.507583519,1.078725012,0.619985801,918595515.3
2276,6418958,781951.9375,25839754135,0.000248414,0.278133771,1.114972467,2835730128
2277,5749026,639062.3125,11273302611,0.000509968,0.266221963,1.102583075,11322712104
2278,6777692,873574.9375,9562213046,0.0007088,0.393442108,1.333523184,9582972627
2279,22446128,2776602.25,11759200548,0.001908814,0.301236938,1.158974908,11824746909
2280,162685200,51571440,17988121986,0.009044035,0.376365726,0.513598153,18129924572
2281,33409746,23940546,48045833777,0.000695372,0.194265669,1.1223316,513209277.6
2282,15655,1991.682739,68864853075,2.27E-07,0.2666922,1.214332303,26713503.74
2283,1352014,171731.9531,6977607705,0.000193765,0.543015157,0.610255326,1124072097
2284,445052,62493.97656,28327812.7,0.015710779,1.163843803,0.2626632,4887921.334
2285,245646,28314.00977,24852549467,9.88E-06,0.348060512,1.20686867,5824320472
2286,7090266,5550707.5,17017786026,0.000416639,0.411117802,1.082721661,1227799992
2287,6905555,4720917.5,2934575580,0.00235317,0.732843166,0.762108782,169611443.8
2288,136760512,86172376,9348203892,0.014629603,0.471694074,0.645360226,660114072.2
2289,268129264,95554640,82330495379,0.003256743,0.374549787,0.480540428,18600446805
2290,8371070,940573.875,1.22E+11,6.86E-05,0.234460488,1.196301159,17116293461
2291,305562432,195715248,914343191.6,0.334187901,1.007493494,0.4978306,929063661.2
2292,10075918,1399395.625,3028387864,0.003327156,0.468115624,1.107115073,3025716002
2293,199448032,120282768,992828953.3,0.200888614,0.892373547,0.544220486,1008714505
2294,350481,49214.36719,19872598.81,0.017636395,1.1514479,0.28567901,18780481.26
2295,483347,59246.30859,7361555260,6.57E-05,0.333122844,1.156790609,7354169832
2296,99702944,64624376,12801374112,0.007788456,0.189560852,1.110573755,12724168185
2297,117868968,54291788,880751786.7,0.13382768,0.806494569,0.557124924,889253285
2298,612137344,220118256,16923689124,0.036170444,0.609900897,0.504860132,17278712344
2299,24654644,3125202.75,29653707935,0.000831419,0.308292089,1.228301537,29697867033
2300,26846928,8785706,11644811346,0.002305484,0.295781908,1.107884247,11810828992
2301,65730344,13151781,570784584.5,0.115157882,1.006155549,0.686460886,581880810.4
2302,215411,27504.74023,4999219077,4.31E-05,0.507864666,0.619051729,367110161.5
2303,16026054,2732984,2341885.925,6.843225723,1.670469376,1.266280073,2405012.204
2304,38422252,26725538,34819883407,0.001103457,0.201542645,1.123251162,2578152285
2305,22906,2562.406982,12773640745,1.79E-06,0.38408524,1.083118285,144184103.9
2306,2105701,1414775.625,2211147246,0.000952312,0.694774223,0.775254268,33552566.27
2307,126616760,23010594,47129145851,0.002686591,0.36118899,0.681380683,10400742571
2308,305390,42882.71094,3289355.505,0.092841895,1.375501992,0.621163153,1354701.429
2309,4742702,576379.5625,39188311264,0.000121023,0.251964655,1.217020003,10596234336
2310,9930859,3319183.5,93512651340,0.000106198,0.230551581,1.272532624,4361653037
2311,1149111296,244766144,8106708296,0.141748198,0.440130388,0.681297479,4831281088
2312,891795,98592.80469,3061180798,0.000291324,0.256431334,1.093956467,3094585814
2313,35105164,14523865,86149072955,0.000407493,0.232800392,1.29543362,12596009844
2314,50675336,6371281,4620961212,0.010966406,0.321832082,1.30923134,4642892124
2315,34490336,16525346,69082009512,0.000499267,0.231346876,1.308523118,15831906704
2316,23726556,13573012,5297096229,0.004479163,0.307440533,1.392336982,5335394404
2317,584626,73053.80469,11683096575,5.00E-05,0.408899085,1.255083476,3679695940
2318,2271042,1043175.75,48046508180,4.73E-05,0.227520271,1.29612137,946745717.9
2319,3391229,1157383.125,4366478471,0.000776651,0.303792772,1.382163199,4391692193
2320,227321,28800.80859,42740115659,5.32E-06,0.226942994,1.287383468,276629366.1
2321,18128580,2901748,707196668.2,0.025634425,0.734218458,0.60979454,718669816.1
2322,365893,53412.84766,61072.45511,5.991129706,3.389516784,1.827581982,63074.83069
2323,872811,109391.6719,3751760520,0.00023264,0.379094616,1.228572969,3721281995
2324,66123460,41335816,13905005739,0.004755371,0.197558581,1.074048997,13825899739
2325,11758525,1582607.125,11401728295,0.001031293,0.247294632,1.185922861,11449716968
2326,15607052,1732553.375,5690530329,0.002742636,0.377317796,1.076928692,5696259831
2327,88796856,19915328,1411895688,0.062891938,0.55044721,0.715636364,1425829844
2328,15961874,5533399,8316481677,0.001919306,0.272486647,1.262523163,8394694631
2329,99976928,65122132,696111122.3,0.143622081,0.933504651,0.823114117,704106263.1
2330,37263800,5930448.5,14761347116,0.002524417,0.34501616,0.730569504,14978905609
2331,474246944,291179232,4225770059,0.112227343,0.504089232,0.63227298,4284486465
2332,13675169,1864030.125,4258467584,0.003211289,0.514420034,1.300272134,4250933844
2333,72894088,46854404,18415297925,0.003958344,0.216341214,1.142560181,18358570346
2334,4364337,512221.75,17235689480,0.000253215,0.24081258,1.22379704,17311094051
2335,8733239,978219.9375,6942609116,0.001257919,0.392031973,1.089764157,6941312813
2336,1633510144,703834880,2250975514,0.725689877,0.642316516,0.769128602,2270514525
2337,370449344,133127928,22317671470,0.016598925,0.320691843,0.68727069,22626148063
2338,117243440,34334196,1956586787,0.059922433,0.585403586,0.850719887,1962558193
2339,952839,145293.7031,1694981.582,0.562153011,1.819526945,1.24205542,1733282.397
2340,58067992,14262873,34168508309,0.001699459,0.226138244,1.29396587,34342044138
2341,0,0,229872649.7,0,0.295814318,1.290954861,229293913.1
2342,0,0,112748090.3,0,0.298549844,1.287115542,112461344
2343,0,0,88460797.69,0,0.293403677,1.267322001,88311969.24
2344,0,0,108449596.7,0,0.287990199,1.271533474,108355840.7
2345,0,0,99770761.41,0,0.271636229,1.20321764,99286390.59
2346,0,0,79270756.04,0,0.267887378,1.206194344,78932876.79
2347,0,0,173915542.6,0,0.273243555,1.202128732,173021258
2348,0,0,278946578.9,0,0.257517253,1.162194736,277328978.2
2349,0,0,246646984.1,0,0.258136613,1.117829039,245045350.2
2350,0,0,442561004.4,0,0.272669112,1.18205481,440281352.6
2351,8150650,1388689.5,251687251.1,0.03238404,0.257113585,1.10727042,249728799.1
2352,2896778,493546.2813,208858241,0.013869589,0.269488982,1.168586749,207750867.1
2353,0,0,148786579.7,0,0.25191264,1.113462439,147717239.3
2354,0,0,672916625.9,0,0.184832721,1.420055124,672374576.3
2355,41872528,7134070,704687979,0.059419955,0.255866559,1.065967404,698813648.1
2356,0,0,323221468.7,0,0.191542706,1.373207198,322758036.7
2357,0,0,346354324.4,0,0.248848019,1.095125955,343372125.8
2358,0,0,144402696.1,0,0.246001446,1.105862552,143357562.8
2359,0,0,325576263.9,0,0.182850844,1.459105169,325351093.4
2360,0,0,509986306.8,0,0.24199693,1.034193806,505840959.8
2361,0,0,278829779.1,0,0.175555368,1.540527244,278775143
2362,0,0,188448666.4,0,0.248979077,1.088801672,186850297
2363,0,0,145635636.6,0,0.280439932,1.006299759,144512319.5
2364,727393,123931.7266,1182423547,0.000615171,0.167847033,1.307627403,1180774641
2365,0,0,376248937.6,0,0.182926962,1.118752202,374897183.9
2366,1878216,318551.7813,417283786.9,0.004501052,0.254182085,1.033160572,413264338
2367,121587,20715.85938,308116984.3,0.000394613,0.174843951,1.145558118,307214439.2
2368,0,0,1838355962,0,0.218198509,1.043319647,1826068787
2369,423410,72142.07031,721418613.5,0.000586913,0.279090811,0.977788544,714037840.6
2370,2340059,398689.4688,1927630506,0.001213956,0.305548062,0.906515158,1906088324
2371,257038,43794.05469,273310510.5,0.000940461,0.32337653,0.902266653,270304183
2372,0,0,247136503.5,0,0.239035636,1.006537004,245014986.4
2373,0,0,566826765.4,0,0.320170562,0.888356976,560678713
2374,266643,45429.51953,257242816.3,0.001036542,0.297944596,0.910831679,255271456.6
2375,0,0,296829881,0,0.28182105,0.999155872,294150006.6
2376,0,0,546908270,0,0.27119832,0.979983928,544438112
2377,0,0,551244515.2,0,0.198711715,1.028628942,547156219.3
2378,0,0,173038672.3,0,0.330742453,0.944888475,171409403
2379,632467,107758.8203,1414737679,0.000447056,0.159684236,1.086564811,1407269384
2380,10416,2287.093262,325386184.7,3.20E-05,0.198991491,1.025681778,323518497.6
2381,81243304,13844468,964483563.8,0.084235032,0.194382751,1.029938637,958891921.3
2382,0,0,549725582.6,0,0.373987648,0.919859992,542494293.7
2383,0,0,648322290.6,0,0.331674628,0.928591209,641607351.4
2384,0,0,184639247.8,0,0.378911024,0.931000413,182199611.6
2385,20780008,3537917.25,240182905.7,0.086517431,0.199015856,1.01796993,239021925.9
2386,19584288,3336707.25,6055946754,0.003233894,0.165554608,1.187348892,6024123240
2387,3156,691.2221069,33828151222,9.33E-08,0.164169332,0.954258319,55078973.44
2388,20204704,3443365.25,1706174604,0.011842108,0.208978124,1.001337808,1694028669
2389,17208,3778.446533,381184155.7,4.51E-05,0.29323513,0.988209695,379114980.1
2390,0,0,234204176.9,0,0.202692399,1.188780585,232927120.4
2391,366561,62544.57031,255509054.7,0.00143463,0.18830846,1.103404914,254424247.8
2392,3281037,561625.25,1308464689,0.002507547,0.22152181,1.001962409,1300884757
2393,149364000,25555160,17861423034,0.00836238,0.200036394,0.929907792,17794443900
2394,35272264,6009562,359462275.3,0.098125079,0.166709326,1.145409942,357984290.1
2395,82706968,14091541,1071900975,0.07715915,0.163511358,1.019575678,1064233724
2396,3338369,1473264.25,42612205.45,0.078343023,0.451024986,1.859645768,42928503.31
2397,9430182,1635115.75,41060475.72,0.229665678,0.514756163,1.000623359,41909190.25
2398,15526437,2605141.75,20890622.08,0.743225211,0.537593661,0.966504247,21301419.25
2399,155664704,37396432,185679267.5,0.838352639,0.531189341,1.485140876,188862003.3
2400,4254361,1261550.125,9121540.929,0.466408147,0.711087753,1.039632957,9288088.945
2401,942333,231424.6875,12837956.92,0.0734021,0.592087893,0.95873581,13037251.17
2402,2856929,503781.0313,20648057.91,0.138363085,0.542069284,1.00455848,21027112
2403,6760869,1193292.25,40555749.64,0.166705561,0.512062742,1.028869809,41228152.4
2404,483257,234426.4375,4752343.661,0.101688143,0.604953284,1.00649585,4836670.847
2405,4518896,788853,20409824.62,0.22140788,0.500496149,1.098583667,20693221.79
2406,12510885,2291666.75,57853577.76,0.216250844,0.510415986,1.132238604,58695421.95
2407,6745210,2859974.5,28734633.26,0.234741468,0.553564377,1.713224689,29254282.17
2408,32213012,14620327,74260421.32,0.433784396,0.603838072,1.46584153,75762824.19
